"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"VM","vCLS-e1a4bd89-7d0d-48c2-bf3f-c78fac7b6cce","Cluster_ESS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","1593,507","1909","2239","2456","1255","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","cpu.usage.average","%","359","0,1749","0,21","0,22","0,22","0,17","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","4,1114","5","5","6","4","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","disk.usage.average","KBps","359","7,5738","14","17","18","3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","mem.consumed.average","KB","359","128183,6128","128387","128483","128521","125636","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","mem.usage.average","%","359","18,4777","19,76","21,5","22,31","17,06","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-648dc1a4-8b98-4ec3-8246-0384c7a2301b","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","1614,571","2057","2277","2386","1200","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","cpu.usage.average","%","359","0,1689","0,23","0,23","0,26","0,15","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","4,1058","6","6","7","3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","disk.usage.average","KBps","359","8,3036","12","14","24","3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","mem.consumed.average","KB","359","129347,8858","131072","131072","131072","125895","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","mem.usage.average","%","359","18,346","19,13","19,58","24,06","16,41","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-0a7771eb-3051-4a3d-b453-394548a35aec","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","cpu.ready.summation","millisecond","359","1107,1783","1392","1565","1743","837","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","cpu.usage.average","%","359","0,2478","0,33","0,35","0,35","0,21","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","cpu.usagemhz.average","MHz","359","4,7604","7","7","7","4","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","disk.usage.average","KBps","359","5,4708","6","7","19","3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","mem.consumed.average","KB","359","128264,1198","128435","128503","128578","126261","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","mem.usage.average","%","359","18,0734","18,73","19,06","21,84","16,52","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-106ebd7b-5365-4146-864a-6c34003f7470","Cluster_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","cpu.ready.summation","millisecond","359","1326,8607","2140","2548","2704","934","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","cpu.usage.average","%","359","0,2062","0,22","0,23","0,24","0,19","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","cpu.usagemhz.average","MHz","359","4,5515","5","5","5","4","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","disk.usage.average","KBps","359","8,571","15","17","21","4","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","mem.consumed.average","KB","359","128550,5766","130080","130083","130084","126033","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","mem.usage.average","%","359","18,2981","19,17","19,6","23,08","16,98","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","vCLS-ae09fa1f-002d-4865-8b81-ccdfd129bf0f","Cluster_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP191","Cluster_DWH","cpu.ready.summation","millisecond","11","288958,3636","352336","352336","352336","240709","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","cpu.usage.average","%","11","2,8373","4,89","4,89","4,89","2,35","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","cpu.usagemhz.average","MHz","11","237,7273","410","410","410","197","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","disk.usage.average","KBps","11","250,8182","2151","2151","2151","40","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","mem.consumed.average","KB","11","16656951","16773057","16773057","16773057","15572193","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","mem.usage.average","%","11","4,7955","11,17","11,17","11,17","3,76","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP191","Cluster_DWH","net.usage.average","KBps","11","12,6364","33","33","33","3","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBO132","Cluster_DWH","cpu.ready.summation","millisecond","11","425414,9091","784984","784984","784984","161276","28/08/2026 00:00:00","07/09/2026 00:00:00"
